date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:23%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont3e6e.woff	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
14:11:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:23%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
14:11:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:23%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/fontawesome-webfont3e6e.svg	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/font-awesome.min.css?ver=4.966)
14:11:22	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:24%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.eot	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:24%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.eot?	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticond41d.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:24%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.woff	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.woff	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:23	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:24%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.ttf	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.ttf	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:25%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.svg	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/css/fonts/fonticon.svg	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:25%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.eot	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:25%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.eot?	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:25%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.woff2	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.woff2	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:24	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:26%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.woff	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.woff	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:26%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.ttf	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.ttf	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:25	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:26%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.svg	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/fonts/bootstrap/glyphicons-halflings-regular.svg	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:27%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/button.png	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/button.png	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:27%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/spinner.gif	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/spinner.gif	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/style.legacy.css?ver=4.966)
14:11:26	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:28%20GMT	https://sharvaconsulting.com/wp-content/themes/wplms/assets/images/title_bg.jpg	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-content/themes/wplms/assets/images/title_bg.jpg	(from https://sharvaconsulting.com/wp-content/themes/wplms/assets/css/modern.min.css?ver=4.966)
14:11:27	0/0	---M--	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2026%20Jun%202026%2008:42:28%20GMT	https://sharvaconsulting.com/wp-includes/js/mediaelement/mejs-controls.svg	C:/Users/USER/Downloads/Internship/mywebsite/sharvaconsulting.com/wp-includes/js/mediaelement/mejs-controls.svg	(from https://sharvaconsulting.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17)
